,title,rate,description
1011,오만과 편견,9.0,"아름답고 매력적인 '엘리자베스(키이라 나이틀리)'는 사랑하는 사람과의 결혼을 믿는 자존심 강하고 영리한 소녀. 좋은 신랑감에게 다섯 딸들을 시집 보내는 것을 남은 인생의 목표로 생각하는 극성스러운 어머니와 자식들을 극진히 사랑하는 너그러운 아버지와 함께 화기애애한 '베넷가(家)'의 다섯 자매 중 둘째이다. 조용한 시골에 부유하고 명망있는 가문의 신사 '빙리'와 그의 친구 '다아시(매튜 맥파든)'가 여름 동안 대저택에 머물게 되고, 대저택에서 열리는 댄스 파티에서 처음 만난 '엘리자베스'와 '다아시'는 서로에게 눈을 떼지 못한다. 하지만 자존심 강한 '엘리자베스'와 무뚝뚝한 '다아시'는 만날 때 마다 서로에게 속마음을 드러내지 않고 사랑의 줄다리기를 하는데, '다아시'는 아름답고 지적인 그녀의 매력에 점점 빠져들고 폭우가 쏟아지는 날, 비바람이 몰아치는 언덕에서 가슴 속 깊은 곳에 담아둔 뜨거운 사랑을 그녀에게 고백한다. 결혼의 조건은 오직 진정한 사랑이라고 믿는 '엘리자베스'는, '다아시'가 자신의 친구 '빙리'와 그녀의 언니 '제인'의 결혼을 '제인'이 명망있는 가문 출신이 아니라는 이유로 반대한 것을 알게 되자, 그를 오만하고 편견에 가득 찬 속물로 여기며 외면하는데... 서로에 대한 오해와 편견에 빠져 눈이 멀어있는 '엘리자베스'와 '다아시'는 과연 서로의 진심을 알고 사랑을 이룰 수 있을까..."
1012,미션,9.0,"18세기, 극단의 시대. 원주민 과라니족의 마을로 선교활동을 온 ‘가브리엘 신부’와 살인 복역수 ‘멘도자’는 포르투갈 영토에 편입되어 죽음의 위기에 처한 원주민들을 목격한다. 무력 VS 비폭력 이들을 지키기 위해 서로 다른 선택을 감행하는 두 사람, 과연 두 사람은 그들을 지켜낼 수 있을까?"
1013,강아지 똥,9.0,"골길 돌담 길에 홀로 남겨진 어린 강아지 똥은 작은 참새와 조그만 흑덩이 마저도 하찬게 보는 여리고 쓸모 없는 존재이다.그나마 말동무라도 되어주던 흑덩이 마저 떠나고 추운 겨울을 외롭게 보낸 강아지 똥은 봄이되어 암탉과 병아리 가족을 만나지만 그들 역시 강아지 똥에게 아무런 쓸모를 발견하지 못하고 강아지 똥을 지나쳐버린다.봄비가 내리는 어느날 자신의 곁에 피어난 민들레를 발견하고, 민들레는 별처럼 고운 꽃을 피우는 존재라는 것을 알고 부러워한다. 하지만 민들레는 자신이 고운꽃을 피우기 위해서는 강아지 똥의도움이 필요하다고 말하는데..."
1014,본 슈프리머시,9.0,"기억상실증에 걸린 전직 CIA의 요원 제이슨 본(맷 데이먼 분)은 밤마다 알 수 없는 악몽에 시달린다. 그 악몽이 바로 자신이 예전에 실제로 겪었던 일임을 확신하는 제이슨 본. 그는 자신을 제거하려는 CIA를 피해 연인 마리와 함께 떠돌이 생활을 하지만, 왜 자신이 쫓겨야 하는지 이유조차 모른다. 쫓고 쫓기는 와중에 연인 마리는 CIA 요원에게 살해되고, 제이슨은 자신이 모종의 음모에 연루되어 있음을 알게 된다. 여러가지 단서들을 조각조각 이어 붙여 퍼즐을 맞춰가던 제이슨은 자신이 러시아 하원의원 네스키와 그 부인의 피살사건과 연관돼있음을 알게 된다. 네스키는 러시아에 자본주의가 도입될 무렵에 카스피 해안의 석유개발 산업을 민간에 공개하는데 주도적 역할을 한 러시아 하원의원이었다. 그 사건의 배후엔 CIA 자금 횡령의 음모가 숨어 있었는데..."
1015,흐르는 강물처럼,9.0,낚시를 종교와 같이 소중하게 여기는 맥클레인 가족. 아버지의 영향으로 노먼과 폴은 어려서부터 낚시를 즐긴다. 성장한 노먼은 대학을 마친 후 첫사랑에 빠지고 자유분방한 폴은 도박에 빠져 위험에 처하는데... 너무나 사랑했지만 서로 이해할 수 없었던 가족. 삶은 마치 흐르는 강물과 같고 사랑하는 사람을 ‘완전히 이해할 수 없어도 완전히 사랑할 수 있다’고 깨달은 노먼은 다시 강에 낚싯줄을 던진다.
1016,닥터 지바고,9.0,"8세의 나이에 고아가 된 유리 지바고(Yuri: 오마 샤리프 분)는 그로메코가(家)에 입양되어 성장한다. 그는 1912년 어느 겨울 밤, 크렘린 궁성 앞에서 노동자들과 학생들이 기마병에게 살해되는 것을 보고 큰 충격을 받는다. 이일 이후 그는 사회의 여러 뒷면들을 접하게 되고, 의학을 공부해 빈곤한 사람들을 돕고자 꿈꾼다. 그는 그로메코가의 고명딸 토냐(Tonya: 제랄린 채플린 분)와 장래를 약속하면서 열심히 의학실습에 몰두하는데 운명의 여인 라라(Lara: 줄리 크리스티 분)와 마주친다. 그녀는 어머니의 정부 코마로프스키(Komarovsky: 로드 스테이거 분)에게 정조를 빼앗기자 사교계의 크리스마스 무도회장에서 코마로프스키에게 방아쇠를 당겨 총상을 입힌다. 유리는 다시 한번 이 여인에게 호기심을 느낀다. 그러나 라라에게는 혁명가 파샤(Pasha/Strelnikov: 톰 카우트네이 분)라는 연인이 있었다. 1914년 1차대전이 일어나고 군의관으로 참전한 그는 우연히 종군간호부로 변신한 라라와 반갑게 해후한다. 1917년 혁명정부가 수립된 러시아에서 유리와 같은 지식인은 제일 먼저 숙청될 대상이었다. 그래서 그는 우랄 산맥의 오지 바리끼노로 숨어든다. 궁핍하지만 평화가 감도는 전원 생활을 보내다 적적함을 달래기 위해 시내 도서관을 찾은 그는 우연히 그 근처로 이주해온 라라와 다시 운명적으로 만나게 된다. 이때부터 유리는 라라와 토냐 사이를 오가면서 이중 밀회를 지속한다. 그뒤 빨치산에 잡혀 강제 입산을 당한 유리는 천신만고 끝에 탈출하여 이리저리 방황하다가 전차에서 내리는 라라를 보고 황급히 뛰어가다 심장마비로 절명한다. 이것도 모르는 라라는 내란 통에 잃어버린 유리와의 사이에서 난 딸을 찾기 위해 이곳저곳을 기웃거리고 있었다."
1017,레베카,9.0,"평범하고 수줍음 잘 타는 그녀는 몬테 카를로에서 몇년 전 아내 레베카와 사별한 부유한 신사 맥심을 만나 사랑에 빠진다. 그녀는 아직도 전처를 잃은 슬픔에 다소 불안정한 심리 상태의 맥심과 결혼 후 그의 대저택 '맨덜리'에 입성한다. 아름답지만 음산하고 기묘한 분위기를 풍기는 대저택 ‘맨덜리’는 죽은 레베카가 마치 살아 숨쉬고 있는 것처럼 레베카에게 깊게 물들어 있다. 집사 댄버스 부인 마저 시종일관 무표정함을 유지하며 경계심을 드러내 그녀를 노이로제 상태로 몰아간다. 하지만 남편 맥심은 자신의 심적 고통 때문에 미처 그녀에게 신경을 쓰지 못하고 그들 부부의 결혼 생활은 위기를 맞이하게 된다. 어느 비 바람 몰아치던 저녁, ‘맨덜리’ 저택의 비밀이 드러날 사건이 일어나는데…"
1018,엣지 오브 투모로우,9.0,"가까운 미래, 미믹이라 불리는 외계 종족의 침략으로 인류는 멸망 위기를 맞는다. 빌 케이지(톰 크루즈)는 자살 작전이나 다름없는 작전에 훈련이나 장비를 제대로 갖추지 못한 상태로 배정되고 전투에 참여하자마자 죽음을 맞는다. 하지만 불가능한 일이 일어난다. 그가 다시 그 끔찍한 날이 시작된 시간에 다시 깨어나 다시 전투에 참여하게 되고 다시 죽었다가 또 다시 살아나는 것. 외계인과의 접촉으로 같은 시간대를 반복해서 겪게 되는 타임 루프에 갇히게 된 것이다."
1019,대니쉬 걸,9.0,"1926년 덴마크 코펜하겐. 풍경화 화가로서 명성을 떨치던 에이나르 베게너(에디 레드메인)와 야심 찬 초상화 화가인 아내 게르다(알리시아 비칸데르)는 누구보다 서로를 아끼고 사랑하는 부부이자 서로에게 예술적 영감을 주는 파트너이다. 어느 날, 게르다의 아름다운 발레리나 모델 울라(엠버 허드)가 자리를 비우게 되자 게르다는 에이나르에게 대역을 부탁한다. 드레스를 입고 캔버스 앞에 선 에이나르는 이제까지 한번도 느껴본 적 없었던 감정의 소용돌이 속에서 또 다른 자신의 모습을 마주한다. 그날 이후, 영원할 것 같던 두 사람의 사랑이 조금씩 어긋나기 시작하고, 그는 모든 것을 송두리째 바꿀 선택의 기로에 서게 되는데…"
1020,프랑켄슈타인,9.0,"{난 인간 본능의 두려움과 공포를 불러일으키는 이야기에 몰두해 있었다. 독자로 하여금 공포에 떨며 주위를 돌아보게 하고 피가 굳고 맥박이 빨라지게 하는 이야기에... - Mary Shelley} {19세기가 밝아오자 세상은 커다란 변화를 맞는다. 정치와 사회의 격변과 과학의 진보는 인간의 삶을 송두리째 바꾸어 놓았다. 지식에의 열망도 그 어느 때보다 강렬했다. 그 선구자 중에서 로버트 윌튼 선장은 북극 정복을 꿈꾸는 탐험가였다. 그가 목적지에 다다를 즈음 미지의 세계로 향하는 그들을 두려움에 떨게 할 이야기를 듣게 된다.} 1794년, 흑한의 북극 바다가 배 주위로 얼어붙자 북극 정상을 향해 돌진하던 윌튼 선장(Ship Captain Walton: 에이단 퀸 분)이 얼음구덩이에서 반미치광이 빅터 프랑켄슈타인(Victor Frankenstein: 케네스 브래너 분)을 구해주면서 시작된다. 빅터는 자신의 끔찍한 이야기를 선장에게 털어놓는다. 목가적인 어린 시절을 보낸 빅터에게 어느날 어머니(Victor's Mother: 체리 룬히 분)가 돌아가시면서 불행이 엄습한다. 그는 대학에 입학하기 위해 아버지(The Father: 이안 홈 분)와 동생 그리고 입양한 여동생 엘리자벳(Elizabeth: 헬레나 혼햄 카터 분)을 떠나야 했다. 엘리자벳과는 서로 사랑하는 사이지만 표현할 수 없다. 새로운 지방에서 친구 헨리(Henry Clavell: 톰 헐스 분)를 사귀고, 빅터는 사악하고 호기심많은 윌드만 박사(Mentor, Dr. Waldeman: 존 크리즈 분)를 알게 되어 위험한 창조물 실험에 빠져들게 된다. 설상가상으로 이 마을에는 콜레라가 엄습하고 빅터는 이를 이용해 시체를 실험실에 옮겨놓고 창조물(The Creature: 로버트 드니로 분)을 만드는데 성공한다. 생각보다 끔찍한 자신의 창조물에 아연실색한 빅터는 충격과 함께 자신의 연인 엘리자벳 곁으로 도망을 친다. 그러나 지능이 높은 괴물은 그동안 말을 익히고 빅터를 찾아나선다. 이토록 흉직한 나를 만든, 빅터가 빚어낸 불행의 창조물은 복수를 시작한다."
1021,이별의 아침에 약속의 꽃을 장식하자,9.0,"영원을 살아가는 마키아와 숲 속에 버려진 아이 아리엘, 우연히 만나 운명이 된 두사람의 단 한번 함께한 시간을 담은 네버엔딩 스토리"
1022,엣지 오브 투모로우(2.35:1 극장판),9.0,"가까운 미래, 미믹이라 불리는 외계 종족의 침략으로 인류는 멸망 위기를 맞는다. 빌 케이지(톰 크루즈)는 자살 작전이나 다름없는 작전에 훈련이나 장비를 제대로 갖추지 못한 상태로 배정되고 전투에 참여하자마자 죽음을 맞는다. 하지만 불가능한 일이 일어난다. 그가 다시 그 끔찍한 날이 시작된 시간에 다시 깨어나 다시 전투에 참여하게 되고 다시 죽었다가 또 다시 살아나는 것. 외계인과의 접촉으로 같은 시간대를 반복해서 겪게 되는 타임 루프에 갇히게 된 것이다."
1023,극장판 포켓몬스터 모두의 이야기,9.0,"함께라면 두려울 것 없는 우리들의 모험이 시작된다! 바람 축제에 온 지우와 피카츄는 이브이를 찾는 리사와 새로 만난 친구들과 함께 하던 중, 갑자기 모든 바람이 사라지고 정체를 알 수 없는 검은 연기가 마을을 뒤덮는다. 사람과 포켓몬 모두가 위험해질 위기가 찾아오자, 바람을 되찾기 위해 지우와 피카츄, 리사와 이브이, 라르고, 카가치, 히스이, 토리토의 모두가 함께하는 기적 같은 이야기가 시작된다."
1024,극장판 소드 아트 온라인 -오디널 스케일-,9.0,"2022년. 천재 프로그래머 카야바 아키히코가 개발한 세계 최초의 풀 다이브 전용 디바이스 ‘너브기어’ --- 그 혁신적인 머신은 VR(가상현실) 세계에 무한한 가능성을 가져왔다. 그로부터 4년 후……. ‘너브기어’의 후계 VR머신 ‘어뮤스피어’에 대항하는 것처럼 하나의 차세대 웨어러블 멀티 디바이스가 발매되었다. ‘어그마’. 풀 다이브 기능을 배제하는 대신, AR(증강현실) 기능을 최대한으로 확대한 최첨단 머신. ‘어그마’는 깨어있는 상태에서 사용할 수 있는 안전성과 편리성을 바탕으로 순식간에 유저들에게 확산되었다. 그 폭발적인 확산을 견인한 것은 ‘오디널 스케일(OS)’로 불리는 ‘어그마’ 전용 ARMMO RPG였다. 아스나와 동료들도 플레이하는 그 게임에 키리토도 참전하려 하는데……."
1025,무간도 3 - 종극무간,9.0,"2001년. 서로 엇갈린 운명의 두 남자가 있었다! 경찰 내부에 침투한 조직 스파이 유건명(유덕화 扮), 그리고 범죄조직 삼합회의 소탕을 위해 침투한 경찰 스파이 진영인(양조위 扮). 서로 엇갈린 운명을 살아가는 이들은 날이 갈수록 자신의 정체성에 혼란을 느낀다. 삼합회에 점점 깊숙이 개입될수록 극심한 정신적 고통에 시달리던 진영인은 정신과 상담의 닥터 리(진혜림 扮)를 만나게 되면서 마음의 상처를 조금씩 덜어나간다. 삼합회에 위장 잠입한지 10년… 삼합회의 보스 한침(증지위 扮)의 확실한 신임을 얻기 위해 진영인은 심등(진도명 扮)을 제거하기 위한 미끼가 되기로 결심 하는데… 2002년 12월. 운명은 점차 비극을 향해 내닫는다. 한편, 경찰에 잠입한 10년동안 유건명은 가장 뛰어난 강력반 요원으로 자리를 잡아나가고, 점점 완전한 경찰이 되어가면서 조직에서 완전히 손을 빼고 싶어한다. 삼합회 보스의 범죄를 캐내는 대대적인 작전 중 서로의 존재를 눈치채게 된 유건명과 진영인. 숨막히는 추격끝에 둘은 서로에게 총을 겨누지만, 진영인은 결국 또다른 조직스파이에 의해 비극적인 죽음을 맞이하게 되는데… 2004년. 마침내 모습을 드러내는 운명의 결말. 과연 진실은 무엇인가? 진영인의 죽음이후 한직으로 ?i겨나 경찰 내부 조사의 대상이 된 유건명. 힘겨운 시간을 보내던 유건명은 경찰 내부 최고의 엘리트인 보안부 반장 양금영(여명 扮)을 보며 자신의 지난 전성기를 떠올린다. 하지만 어느 순간 유건명은 양금영에게 수상한 기운을 느끼고 비밀리에 자체 조사를 시작하게 된다. 양금영에 대한 조사를 시작한 지 얼마 되지 않아 유건명은, 삼합회에 맞서는 또다른 범죄조직의 보스 심등과 양금영이 얽혀 있는 놀라운 비밀들을 마주하게 되는데…"
1026,"극장판 포켓몬스터 베스트위시 : 신의 속도 게노세크트, 뮤츠의 각성",9.0,"대도시 뉴톡시티에서 '포켓몬힐스'를 구경하던 지우와 친구들 앞에 갑자기 나타난 '3억 년 전 화석에서 부활한 포켓몬 게노세크트'. 게노세크트를 만난 지우와 친구들은 그들을 도와주려 하지만 리더 '붉은 게노세크트'의 갑작스런 공격으로 위험에 빠진다..! 그 순간 나타나 지우와 친구들을 위기에서 구한 '전설의 포켓몬 뮤츠'. '게노세크트'와 같이 인간에 의해 태어난 뮤츠는 어떻게든 힘이 되어주려 하지만 그 마음은 전해지지 못한 채 결국 두 포켓몬은 서로 격돌하게 되는데!! 가공할만한 위력의 각성한 뮤츠, 사상 최고의 스피드를 자랑하는 게노세크트. 운명적으로 맞붙게 된 이 둘의 대결의 결과는 과연?!"
1027,해피 어게인,9.0,"가슴 속에 각기 다른 아픔을 지니고 살아가는 빌, 카린, 웨스, 레이시. 외면해왔던 아픔과 마주해야 하는 그 순간, 서로의 존재는 특별한 위로가 된다. 다시 찾아오는 새로운 내일! 우리, 해피 어게인!"
1028,웨이스트 랜드,9.0,"브라질 리우데자네이루 외곽에 위치한 ‘자르딤 그라마초’에는 세계 최대 규모의 쓰레기 매립지가 있다. 이 거대한 쓰레기 더미에서 재활용 쓰레기를 주워 생계를 유지하는 사람들을 ‘카타도르’라 부른다. 타인의 눈에는 비참한 인생으로 보이지만 이들은 지독한 역경 속에서도 정직한 노동으로 살아간다는 자부심과 언젠가는 이 곳을 벗어날 수 있을 것이라는 꿈과 희망으로 하루하루를 살아나간다. 예술이 사람을 바꾸는 경험을 선사하고 싶었어요. 하지만 가능한 일일까요? 변화를 일굴 수 있을까요? 브라질 출신으로 미국 뉴욕에서 활동 중인 세계적인 사진 작가 ‘빅 무니즈’는 ‘카타도르’들이 수거한 쓰레기를 재료로 삼아, 이들이 모델로 등장하는 작품 제작을 기획한다. 예술과 인문학적 가치를 만들어내고, 하루 하루 힘겹게 살아가는 카타도르에게 변화를 주기 위해 빅 무니즈는 2년간 카타도르와 함께 생활하고 소통하면서 재활용 쓰레기를 활용해 카타도르의 초상이 담긴 작품을 만들기 시작한다. ‘빅 무니즈’와 함께 생전 처음으로 예술 작업을 하게 된 ‘카타도르’들은 작업이 진행될수록 쓰레기 속에 묻어 두었던 꿈과 희망, 그리고 인간의 존엄성을 되찾게 된다. 그리고 이들의 협업으로 탄생된 ‘쓰레기로 만든 작품(Pictures of Garbage)’은 환상적인 예술 작품이란 평가를 받으며 전세계적인 히트를 기록하게 된다."
1029,담보(가치봄영화:시청각장애인용),9.0,"1993년 인천 거칠고 까칠한 사채업자 두석(성동일)과 종배(김희원)는 떼인 돈 받으러 갔다가 얼떨결에 9살 승이(박소이)를 담보로 맡게 된다. “담보가 무슨 뜻이에요?” 뜻도 모른 채 담보가 된 승이와 승이 엄마의 사정으로 아이의 입양까지 책임지게 된 두석과 종배. 하지만 부잣집으로 간 줄 알았던 승이가 엉뚱한 곳에 있다는 것을 알게 된 두 사람은 승이를 데려와 돌보게 된다. 예고 없이 찾아온 아이에게 인생을 담보 잡힌 두석과 종배. 빚 때문에 아저씨들에게 맡겨진 담보 승이. 두석, 종배, 승이 세 사람은 어느덧 서로에게 특별한 존재가 되는데.. 돈 받으러 갔다가 인생의 보물을 만났다!"
1030,솔드 아웃,9.0,"하워드(Howard Langston: 아놀드 슈왈제네거 분)는 의욕적이고 능력있는 사업가. 그러나 일이 너무 바쁘다보니 본의 아니게 아들 제이미(Jamie Langston: 제이크 로이드 분)와 아내 리즈(Liz Langston: 리타 윌슨 분)에게는 평균 점수 이하의 가장일 수 밖에 없다. 반면 그의 옆집에 사는 이혼남 테드(Ted Maltin: 필 하트먼 분)는 아들에게 극진한 정성을 보이는 완벽한 아빠. 테드의 존재로 인해 하워드는 늘 자신이 부족한 아빠라는 컴플렉스에 시달린다. 크리스마스를 이틀 앞둔 어느날, 하워드는 아들에게 크리스마스 선물로 터보맨이라는 로봇 인형을 사주기로 했던 걸 깜빡 잊고 있었음을 깨닫는다. 모처럼 아들에게 점수를 만회할 기회를 잘못하면 망치게 된 것. 그는 터보맨 인형을 사러 이브날 아침 일찍 백화점으로 달려가지만 그해에 아이들에게 가장 인기있는 선물 터보맨은 이미 동이 나고 없었다. 그때부터 터보맨 인형을 사기위한 하워드의 필사적이고 눈물겨운 노력이 시작된다. 한편 하워드 못지않게 필사적으로 터보맨을 사려는 우체부 마이런 라라비(Myron Larabee: 신밧드 분)가 가는 곳마다 나타나서 하워드를 괴롭힌다. 모처럼 아빠 노릇을 제대로 한번 해보려는 하워드의 노력을 방해하는 인물들은 마이런 뿐이 아니다. 가는 곳마다 하워드와 맞닥뜨리는 허멜 경관(Officer Hummell: 로버트 콘라드 분), 하워드의 애타는 부정을 이용해 한 몫 잡으려는 사기꾼 산타클로스(Mall Santa: 제임스 벨루쉬 분), 그리고 하워드가 집에 없는 틈을 타서 아내 리즈에게 접근하는 응큼한 이웃 남자 테드. 이 와중에서 결국 터보맨 인형을 구하지 못한 하워드는 아들과의 마지막 약속이라도 지키기위해 아내와 아들이 있는 성탄절 거리 축제 행사장으로 달려간다. 그곳에서 그는 주최측의 착오로 본의아니게 인간 터보맨이 되어, 가장 행렬의 영웅이 된다. 아이들의 환호 속에서 하워드 자신의 아들 제이미에게 터보맨 인형을 상품으로 주는 순간, 악당 디멘토로 분장한 마이런이 나타나 하워드의 아들 제이미를 위협한다. 이때부터 제이미와 터보맨 인형을 사이에 두고 하워드와 마이런은 수많은 관중 앞에서 대결을 펼친다."
1031,세인트 주디,9.0,"캘리포니아 이민 전문 변호사 ‘주디 우드’는 미국에 망명을 요청한 아프가니스탄 여성 ‘아세파 아슈와리’의 변호를 맡게 된다. 그 과정에서 ‘아세파’가 본국으로 추방당하는 즉시 살해될 것이란 걸 알게 된 ‘주디’는 ‘아세파’를 보호하려 하지만, 여성을 약자로 보지 않는 미국의 망명법으로 인해 ‘아세파’는 아프가니스탄으로 돌아가야만 하는 위기에 처하게 되는데... 이것은 끝이 아닌 시작이다! 모두가 불가능을 외칠 때, 정당하고 옳은 것의 승리를 확신하는 그녀의 끈기 있는 외침이 시작된다!"
1032,해피 피트 2,9.0,"스탭은 용기 있게, 꿈은 특별하게~ “넌 할 수 있다!!” 세계 최악의 음치지만 춤만은 자신 있던 멈블의 아들 에릭은 그야말로 우주 최강 몸치 펭귄! 춤추고 노래하며 즐거운 펭귄들 사이에서 잘하는 게 아무 것도 없어 비관하던 에릭은 친구들과 가출을 한다. 다행히 아빠 펭귄 멈블이 하늘을 나는 펭귄에 정신이 팔려 있는 에릭을 찾아내고, 에릭과 친구들을 붙잡아 돌아오는 길에 위험에 처한 바다 코끼리를 구해준다. 그런데 갑자기 무너진 빙하 때문에 황제 펭귄 랜드의 친구들이 모두 갇혀버리고 그들을 구하기 위해 멈블과 에릭은 남극의 모든 동물들과 바다 코끼리들에게 도움을 청하는데… 눈이 번쩍, 귀가 쫑긋, 온몸이 들썩들썩~ 펭귄과 함께하면 온 세상이 즐거워진다!"
1033,언더 더 선,9.0,"1956년, 어머니가 세상을 뜬 후 농장에서 혼자 사는 문맹인 중년의 노총각 올로프(롤프 라스가르드 분)는 여자와 손한번 잡아보지 못한 순진무구한 남자. 어느 날, 부끄러움을 무릎쓰고 신문에 구인광고를 낸다. 글을 모르는 그의 유일한 친구 에릭(요한 비더버그 분)은 구인광고를 보고 묘한 불안감에 사로 잡힌다. 금발에 파란눈동자, 그리고 육감적인 몸매의 한 여자가 올로프의 집에 온다. 사십 평생 살면서 여자 손한번 잡지 못했던 올로프는 엘렌(헬레나 베르스트롬 분)의 목소리만 들어도 심장이 뛴다. 에릭은 눈부시게 아름다운 엘렌에게 욕정과 질투를 동시에 느낀다. 숫총각이었던 올로프에게 사랑을 처음 가르쳐준 엘렌.... 그와 행복한 나날을 보내지만, 자신의 숨겨진 과거때문에 그의 사랑을 받아들일 수 없다. 어느 날, 엘렌은 편지 한통을 남기고 떠나고, 올로프는 편지를 에릭에게 읽게 한다. 편지에는 전혀 상상치 못했던 충격적인 사연이 담겨져 있고, 에릭으로부터 그녀의 베일에 쌓인 비밀을 듣게 되는데."
1034,대니쉬 걸(부가영상 제공),9.0,"1926년 덴마크 코펜하겐. 풍경화 화가로서 명성을 떨치던 에이나르 베게너(에디 레드메인)와 야심 찬 초상화 화가인 아내 게르다(알리시아 비칸데르)는 누구보다 서로를 아끼고 사랑하는 부부이자 서로에게 예술적 영감을 주는 파트너이다. 어느 날, 게르다의 아름다운 발레리나 모델 울라(엠버 허드)가 자리를 비우게 되자 게르다는 에이나르에게 대역을 부탁한다. 드레스를 입고 캔버스 앞에 선 에이나르는 이제까지 한번도 느껴본 적 없었던 감정의 소용돌이 속에서 또 다른 자신의 모습을 마주한다. 그날 이후, 영원할 것 같던 두 사람의 사랑이 조금씩 어긋나기 시작하고, 그는 모든 것을 송두리째 바꿀 선택의 기로에 서게 되는데…"
1035,댓 씽 유 두,9.0,"가이 패터슨(Guy Patterson: 톰 에버렛 스콧)은 낮에는 아버지의 가전 제품 가게에서 일을 돕고 있지만 밤에는 드럼 연습에 몰두한다. 열심히 드럼 연주 연습을 해오던 가이에게 뜻밖의 기회가 찾아온다. 아마추어 음악인들의 음악 경연대회에 나가려던 지미(James 'Jimmy' Mattingly II: 조나단 스캐치)의 밴드가 갑자기 드럼머가 사고를 당하게 되자 가이에게 하룻밤만 연주를 부탁한다. 지미의 자작곡 ""댓 씽 유 두""로 대회에 참가한 그룹 '완더스'는 음악의 분위기를 경쾌하게 살린 가이의 천부적인 감각 연주로 우승을 차지하여 하루 아침에 필라델피아를 대표하는 신세대 록그룹으로 떠오른다. 지역 음반 매니저 호래스의 소개로 완더스의 노래는 라디오 전파를 타게 되고 그들의 데뷰곡 ""댓 씽 유 두""는 점차 전국적인 히트곡으로 급부상한다. 완더스의 인기가 하루가 다르게 오르자 매니저 호래스(Phil Horace: 크리스 엘리스 분)는 그들을 당대 최고의 음반 회사인 플레이톤의 음반 제작자 화이트(Mr. White: 톰 행크스 분)에게 소개한다. 화이트는 그들과 전속 계약을 맺고 그룹의 이름도 무의미한 음절의 조합이었던 완더스에서 '경이로움'이란 뜻의 '원더스'로 바꾼다. 플레이톤의 전속 가수가 되어서 전국 순회공연에 오른 원더스의 ""댓 씽 유 두""는 승승장구 빌보드 챠트 10위권에 진입한다. 원더스의 인기에 편승한 플레이톤 레코드사는 그들을 방송과 영화에도 출연시킴으로써 그들을 철저히 상업적으로 이용한다. 갑작스런 성공으로 영웅주의에 빠진 지미와 레니(Lenny Haise: 스티브 잔 분)의 탈선으로 마침내 그룹은 해체되고, 가이는 인기라는 것이 물거품에 불과하다는 것을 실감하게 된다. 그러나 순수성을 잃지 않고 늘 성실하고 열심이었던 가이에게만은 또 다른 기회가 주어지고 마침내 그는 사랑도 얻고 훌륭한 드럼머로도 성공한다."
1036,영웅본색 2,9.0,"비밀 임무를 맡게 된 경찰 아걸(장국영), 동생인 아걸을 위해 사건에 뛰어들게 되는 송자호(적룡), 믿었던 부하에게 배신당하게 된 용사(석천), 그리고 마크의 쌍둥이 동생으로 의리를 지키기 위해 복수에 나서는 켄(주윤발). 네 남자의 뜨거운 복수가 다시 펼쳐진다!"
1037,분노의 질주: 언리미티드,8.9,"경찰이었던 브라이언(폴 워커)은 미아(조다나 브류스터)와 함께 도미닉(빈 디젤)을 탈옥시키고, 함께 국경을 넘어 브라질의 리우 데 자네이루로 도주한다. 자유를 위한 마지막 한방, 최후의 미션을 준비하는 멤버들은 이들을 죽음으로 몰아 놓으려는 음모에 휩싸여 궁지에 몰리게 되는데... 한편 절대 타겟을 놓치지 않는 냉철한 정부 요원 홉스(드웨인 존슨)는 도미닉과 브라이언을 쫓던 중 이들의 둘러싼 커다란 음모가 있음을 직감하게 되고 이들간의 쫓고 쫓기는 숨막히는 대결이 시작된다."
1038,남매의 여름밤,8.9,"방학 동안, 아빠와 함께 할아버지 집에서 지내게 된 남매 옥주와 동주, 그렇게 오래된 2층 양옥집에서의 여름이 시작되고 한동안 못 만났던 고모까지 합세하면서 기억에 남을 온 가족의 이야기가 펼쳐진다."
1039,매디슨 카운티의 다리,8.9,"직업 사진 작가인 로버트 킨케이드(Robert Kincaid: 클린트 이스트우드 분)는 1965년 가을 판 'National Geographic' 잡지에 실을 로즈만과 할리웰 다리의 사진을 찍기 위해 매디슨 카운티에 도착한다. 길을 잃은 그는 잘 정돈된 한 농가파에서 녹색 픽업 트럭을 세우고 길을 묻는다. 남편과 두 아이가 나흘간 일리노이 주의 박람회에 참가하러 떠난 후, 프란체스카 죤슨(Francesca Johnson: 메릴 스트립 분)은 혼자 집에 있다. 그녀에게 다가온 사람은 예의 바른 이방인. 결혼한 지 15년 된 그녀에게 운명의 시간은 다가오고 그녀는 평범한 일상 생활로부터의 특이한 변화를 맞는데."
